id,event_type,event_cause,start_datetime,latitude,longitude,corridor,zone,junction,priority,requires_road_closure,hour,day_of_week,month,is_weekend,duration_hours,duration_known,duration_bucket,is_high_priority,road_closure,severity_score,severity_label,police_station,veh_type
FKID008135,unplanned,vehiclebreakdown,2024-01-27 05:49:10.892000+00:00,12.98539,77.5977017,CBD 2,,IndianExpressJunction,High,False,5,5,1,1,1.2985070402777779,1,medium,1,0,25,Low,Shivajinagar,bmtc_bus
FKID008141,unplanned,vehiclebreakdown,2024-01-27 21:05:51.602000+00:00,12.9852427,77.597632,CBD 2,,IndianExpressJunction,High,False,21,5,1,1,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,bmtc_bus
FKID003250,unplanned,waterlogging,2024-03-29 07:01:49.777000+00:00,12.9767989,77.5992675,Old Madras Road,,,High,False,7,4,3,0,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,
FKID003779,unplanned,vehiclebreakdown,2024-04-05 01:05:42.755000+00:00,12.9768317,77.5992352,Old Madras Road,,,High,False,1,4,4,0,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,others
FKID006276,unplanned,accident,2023-11-28 03:28:41.154000+00:00,12.9771399,77.5991126,Old Madras Road,Central Zone 1,QueensStatueCircle,High,False,3,1,11,0,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,
FKID007275,unplanned,vehiclebreakdown,2023-12-28 03:17:11.902000+00:00,12.9774528,77.5988098,CBD 2,Central Zone 2,QueensStatueCircle,High,False,3,3,12,0,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,bmtc_bus
FKID000230,unplanned,vehiclebreakdown,2024-03-08 03:36:31.557000+00:00,12.9904041,77.5993848,Non-corridor,,,Low,False,3,4,3,0,0.9849430005555555,0,short,0,0,0,Low,High ground,private_car
FKID001464,unplanned,potholes,2024-03-15 08:05:47.324000+00:00,12.9859142,77.5979584,CBD 2,,,High,False,8,4,3,0,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,
FKID007451,unplanned,vehiclebreakdown,2024-01-03 07:58:51.055000+00:00,12.9820066,77.597007,CBD 2,Central Zone 2,MinskSquare(CTO Junction),High,False,7,2,1,0,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,bmtc_bus
FKID007452,unplanned,vehiclebreakdown,2024-01-03 08:02:14.328000+00:00,12.9819349,77.5969144,CBD 2,Central Zone 2,MinskSquare(CTO Junction),High,False,8,2,1,0,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,bmtc_bus
FKID000772,unplanned,vehiclebreakdown,2024-02-09 03:33:56.183000+00:00,12.9832903,77.59701,CBD 2,,,High,True,3,4,2,0,0.9849430005555555,0,short,1,1,65,Medium,Cubbon Park,truck
FKID001983,unplanned,vehiclebreakdown,2024-02-25 08:58:51.239000+00:00,12.9832629,77.5970564,CBD 2,,,High,False,8,6,2,1,0.2562277247222222,1,short,1,0,25,Low,Cubbon Park,private_car
FKID005160,unplanned,vehiclebreakdown,2023-12-22 19:13:10.910000+00:00,12.9833776,77.5970218,CBD 2,Central Zone 2,IndianExpressJunction,High,False,19,4,12,0,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,bmtc_bus
FKID007116,unplanned,vehiclebreakdown,2023-12-22 04:34:29.273000+00:00,12.9833721,77.5968642,CBD 2,Central Zone 2,IndianExpressJunction,High,False,4,4,12,0,0.26408598527777777,1,short,1,0,25,Low,Cubbon Park,bmtc_bus
FKID007148,unplanned,vehiclebreakdown,2023-12-23 06:00:48.292000+00:00,12.9833886,77.5969668,CBD 2,Central Zone 2,IndianExpressJunction,High,False,6,5,12,1,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,bmtc_bus
FKID007257,unplanned,vehiclebreakdown,2023-12-27 19:09:06.937000+00:00,12.9820572,77.5972291,CBD 2,Central Zone 2,MinskSquare(CTO Junction),High,False,19,2,12,0,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,heavy_vehicle
FKID007258,unplanned,vehiclebreakdown,2023-12-27 19:12:39.409000+00:00,12.9820633,77.5971534,CBD 2,Central Zone 2,MinskSquare(CTO Junction),High,False,19,2,12,0,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,heavy_vehicle
FKID007416,unplanned,protest,2024-01-02 05:00:52.716000+00:00,12.9832349,77.5970194,CBD 2,Central Zone 2,IndianExpressJunction,High,True,5,1,1,0,0.9849430005555555,0,short,1,1,80,High,Cubbon Park,
FKID007724,unplanned,accident,2024-01-13 01:40:07.302000+00:00,12.9832276,77.5970073,CBD 2,Central Zone 2,IndianExpressJunction,High,False,1,5,1,1,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,
FKID007917,unplanned,vehiclebreakdown,2024-01-19 03:07:05.878000+00:00,12.9828483,77.597072,CBD 2,Central Zone 2,CoffeeBoardJunc,High,False,3,4,1,0,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,bmtc_bus
FKID007183,unplanned,vehiclebreakdown,2023-12-24 22:59:20.777000+00:00,12.9871704,77.5984368,Non-corridor,Central Zone 2,IndianExpressJunction,Low,False,22,6,12,1,0.9849430005555555,0,short,0,0,0,Low,Shivajinagar,bmtc_bus
FKID007508,unplanned,vehiclebreakdown,2024-01-05 05:42:14.756000+00:00,12.9887168,77.5988152,Non-corridor,Central Zone 2,VetenaryHospitalJunc-Shivajinagar,Low,False,5,4,1,0,0.9849430005555555,0,short,0,0,0,Low,High ground,bmtc_bus
FKID007924,unplanned,vehiclebreakdown,2024-01-19 06:50:19.709000+00:00,12.9879157,77.5987195,Non-corridor,Central Zone 2,VetenaryHospitalJunc-Shivajinagar,Low,False,6,4,1,0,0.9849430005555555,0,short,0,0,0,Low,Shivajinagar,bmtc_bus
FKID000193,unplanned,road_conditions,2024-03-08 04:58:30.976000+00:00,12.984191,77.5972223,CBD 2,,,High,False,4,4,3,0,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,
FKID000195,unplanned,road_conditions,2024-03-08 04:59:43.343000+00:00,12.9842204,77.597142,CBD 2,,,High,False,4,4,3,0,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,
FKID002516,unplanned,vehiclebreakdown,2024-03-05 05:57:47.191000+00:00,12.9838995,77.5970018,CBD 2,,,High,False,5,1,3,0,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,bmtc_bus
FKID002604,unplanned,vehiclebreakdown,2024-03-06 00:21:45.445000+00:00,12.9838366,77.5970804,CBD 2,,,High,False,0,2,3,0,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,bmtc_bus
FKID006687,unplanned,vehiclebreakdown,2023-12-10 19:17:49.053000+00:00,12.9845704,77.5973823,CBD 2,Central Zone 2,IndianExpressJunction,High,False,19,6,12,1,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,lcv
FKID007292,unplanned,vehiclebreakdown,2023-12-28 20:31:10.777000+00:00,12.9841642,77.59721,CBD 2,Central Zone 2,IndianExpressJunction,High,False,20,3,12,0,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,bmtc_bus
FKID002354,planned,construction,2024-03-20 12:05:46+00:00,12.98425609,77.58240759,Non-corridor,Central Zone 2,"Trilight Circle,Race course Road",Low,True,12,2,3,0,0.9849430005555555,0,short,0,1,40,Medium,High ground,
FKID006030,planned,construction,2023-11-20 12:05:46+00:00,12.98270768,77.57672935,Non-corridor,Central Zone 2,SubbannaJunction,Low,True,12,0,11,0,0.9849430005555555,0,short,0,1,40,Medium,High ground,
FKID004385,unplanned,vehiclebreakdown,2024-01-07 05:15:54.289000+00:00,13.0560118,77.6324172,Hennur Main Road,North Zone 1,,High,False,5,6,1,1,0.9849430005555555,0,short,1,0,25,Low,Hennuru,heavy_vehicle
FKID006580,unplanned,vehiclebreakdown,2023-12-07 19:26:18.279000+00:00,13.0290884,77.5427061,Tumkur Road,West Zone 1,GoruguntepalyaJunc,High,False,19,3,12,0,0.9849430005555555,0,short,1,0,25,Low,Yeshwanthpura,heavy_vehicle
FKID001551,unplanned,vehiclebreakdown,2024-02-19 00:37:16.067000+00:00,12.9982804,77.6634974,ORR North 1,,,High,False,0,0,2,0,1.7052529341666667,1,medium,1,0,25,Low,Banaswadi,bmtc_bus
FKID000572,unplanned,vehiclebreakdown,2024-02-06 06:53:17.246000+00:00,13.0699341,77.6204685,Non-corridor,,,Low,False,6,1,2,0,0.9849430005555555,0,short,0,0,0,Low,Hennuru,others
FKID002762,unplanned,construction,2024-03-23 23:44:02+00:00,13.0699598,77.6206606,Non-corridor,,,Low,True,23,5,3,1,0.9849430005555555,0,short,0,1,40,Medium,Hennuru,
FKID005833,planned,construction,2023-11-11 18:05:46+00:00,12.9817242,77.5700018,Non-corridor,Central Zone 2,PlatformRdJunction,Low,True,18,5,11,1,14.903494135833332,1,extended,0,1,60,Medium,Sheshadripuram,
FKID005537,unplanned,construction,2023-12-26 22:04:07.983000+00:00,13.070315,77.5870333,Non-corridor,North Zone 1,,Low,False,22,1,12,0,0.9849430005555555,0,short,0,0,0,Low,Kodigehalli,
FKID005006,unplanned,waterlogging,2024-01-25 08:48:01.854000+00:00,13.0693866,77.5858041,Non-corridor,,,Low,False,8,3,1,0,0.9849430005555555,0,short,0,0,0,Low,Kodigehalli,
FKID006138,unplanned,vehiclebreakdown,2023-11-21 23:45:16.219000+00:00,12.9924603,77.6011425,Non-corridor,Central Zone 2,VetenaryHospitalJunc-Shivajinagar,Low,False,23,1,11,0,0.9849430005555555,0,short,0,0,0,Low,Pulikeshinagar(F.Town),auto
FKID001108,unplanned,vehiclebreakdown,2024-03-13 03:59:18.925000+00:00,13.0695256,77.5923839,Bellary Road 2,,,High,False,3,2,3,0,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,bmtc_bus
FKID002427,unplanned,accident,2024-03-04 04:14:50.304000+00:00,13.0701255,77.5922792,Bellary Road 2,,,High,False,4,0,3,0,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,
FKID007768,unplanned,vehiclebreakdown,2024-01-14 04:30:39.768000+00:00,13.0697237,77.5917532,Bellary Road 2,North Zone 1,Batrayanapura(Amrutahalli)Junction,High,False,4,6,1,1,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,lcv
FKID007188,unplanned,vehiclebreakdown,2023-12-25 03:53:26.511000+00:00,13.0697157,77.5915028,Bellary Road 2,North Zone 1,Batrayanapura(Amrutahalli)Junction,High,False,3,0,12,0,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,truck
FKID006173,unplanned,vehiclebreakdown,2023-11-22 23:36:42.910000+00:00,13.0986024,77.5978107,Bellary Road 2,North Zone 2,SantheCircle,High,False,23,2,11,0,0.9849430005555555,0,short,1,0,25,Low,Yelahanka,bmtc_bus
FKID001724,unplanned,vehiclebreakdown,2024-02-21 19:21:46.578000+00:00,13.0984321,77.5986965,Bellary Road 2,,,High,False,19,2,2,0,1.9628132922222221,1,medium,1,0,25,Low,Yelahanka,truck
FKID007457,unplanned,vehiclebreakdown,2024-01-03 19:21:25.976000+00:00,13.0981321,77.5985547,Bellary Road 2,North Zone 2,SantheCircle,High,False,19,2,1,0,0.9849430005555555,0,short,1,0,25,Low,Yelahanka,heavy_vehicle
FKID007573,unplanned,construction,2024-01-07 10:58:11.378000+00:00,13.0979016,77.5982923,Bellary Road 2,North Zone 2,SantheCircle,High,True,10,6,1,1,8.1208747875,1,medium,1,1,85,High,Yelahanka,
FKID000589,unplanned,vehiclebreakdown,2024-02-06 19:37:01.233000+00:00,12.9679697,77.5909676,Mysore Road,,,High,False,19,1,2,0,2.18675173,1,medium,1,0,45,Medium,Halasuru Gate,bmtc_bus
FKID002676,unplanned,vehiclebreakdown,2024-03-07 00:07:28.214000+00:00,12.9675876,77.5896026,Mysore Road,,,High,False,0,3,3,0,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID006671,unplanned,vehiclebreakdown,2023-12-10 00:34:36.449000+00:00,12.9682323,77.5918429,Mysore Road,Central Zone 2,HudsonCircle,High,False,0,6,12,1,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,others
FKID007875,unplanned,vehiclebreakdown,2024-01-17 21:14:41.816000+00:00,12.9682038,77.5920483,Mysore Road,Central Zone 2,HudsonCircle,High,False,21,2,1,0,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,others
FKID000774,unplanned,vehiclebreakdown,2024-03-11 02:26:23.750000+00:00,12.9675116,77.5891914,Mysore Road,,,High,False,2,0,3,0,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID008086,unplanned,vehiclebreakdown,2024-01-25 04:47:05.912000+00:00,12.9675056,77.5885402,Mysore Road,,HudsonCircle,High,False,4,3,1,0,0.19298865305555554,1,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID003895,unplanned,vehiclebreakdown,2024-04-06 05:03:49.245000+00:00,12.9649958,77.5967913,Mysore Road,,,High,False,5,5,4,1,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,bmtc_bus
FKID003957,unplanned,vehiclebreakdown,2024-04-06 05:07:36.860000+00:00,12.9650153,77.5967888,Mysore Road,,,High,False,5,5,4,1,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,bmtc_bus
FKID001451,unplanned,vehiclebreakdown,2024-02-17 06:04:25.774000+00:00,12.96746,77.5943113,Mysore Road,,,High,False,6,5,2,1,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID001945,unplanned,vehiclebreakdown,2024-02-24 19:29:57.833000+00:00,12.9671821,77.5944014,Mysore Road,,,High,True,19,5,2,1,0.9849430005555555,0,short,1,1,65,Medium,Halasuru Gate,bmtc_bus
FKID001953,unplanned,vehiclebreakdown,2024-02-24 23:39:32.274000+00:00,12.9672067,77.5942167,Mysore Road,,,High,False,23,5,2,1,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID003780,unplanned,vehiclebreakdown,2024-04-05 01:22:29.318000+00:00,12.9680124,77.5924224,Mysore Road,,,High,False,1,4,4,0,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,lcv
FKID006669,unplanned,vehiclebreakdown,2023-12-10 00:29:19.603000+00:00,12.9679836,77.5920808,Mysore Road,Central Zone 2,HudsonCircle,High,False,0,6,12,1,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,others
FKID007106,unplanned,vehiclebreakdown,2023-12-21 23:24:20.511000+00:00,12.9679208,77.5925041,Mysore Road,Central Zone 2,HudsonCircle,High,False,23,3,12,0,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID007710,unplanned,road_conditions,2024-01-12 20:09:40.273000+00:00,12.9679402,77.5926916,Mysore Road,Central Zone 2,HudsonCircle,High,False,20,4,1,0,4.515299118888889,1,medium,1,0,45,Medium,Halasuru Gate,
FKID000824,unplanned,vehiclebreakdown,2024-02-09 19:10:26.633000+00:00,12.9668588,77.5948388,Mysore Road,,,High,False,19,4,2,0,0.33969624527777775,1,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID001568,unplanned,vehiclebreakdown,2024-02-19 03:20:14.973000+00:00,12.9658196,77.5954635,Mysore Road,,,High,False,3,0,2,0,1.579870118888889,1,medium,1,0,25,Low,Halasuru Gate,others
FKID001629,unplanned,vehiclebreakdown,2024-03-16 07:47:02.351000+00:00,12.9669683,77.594879,Mysore Road,,,High,False,7,5,3,1,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID002304,unplanned,vehiclebreakdown,2024-03-20 04:41:15.930000+00:00,12.9664716,77.5949491,Mysore Road,,,High,False,4,2,3,0,0.7433435163888888,1,short,1,0,25,Low,Halasuru Gate,truck
FKID003157,unplanned,vehiclebreakdown,2024-03-28 03:38:37.164000+00:00,12.966984,77.5949181,Mysore Road,,,High,False,3,3,3,0,0.2926216108333333,1,short,1,0,25,Low,Halasuru Gate,truck
FKID007082,unplanned,vehiclebreakdown,2023-12-21 05:56:50.980000+00:00,12.9666565,77.5948157,Mysore Road,Central Zone 2,Richmond circle jn,High,False,5,3,12,0,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,private_car
FKID007862,unplanned,vehiclebreakdown,2024-01-17 05:19:49.235000+00:00,12.96596,77.5954898,Mysore Road,Central Zone 1,Richmond circle jn,High,True,5,2,1,0,0.9849430005555555,0,short,1,1,65,Medium,Cubbon Park,bmtc_bus
FKID007864,unplanned,vehiclebreakdown,2024-01-17 05:21:25.704000+00:00,12.9659948,77.5953968,Mysore Road,Central Zone 1,Richmond circle jn,High,True,5,2,1,0,1.0406790616666666,1,medium,1,1,65,Medium,Halasuru Gate,bmtc_bus
FKID004716,unplanned,vehiclebreakdown,2023-12-10 05:38:52.532000+00:00,13.0478149,77.554091,Non-corridor,North Zone 2,,Low,False,5,6,12,1,0.17385448444444443,1,short,0,0,0,Low,Jalahalli,heavy_vehicle
FKID004980,unplanned,congestion,2023-12-14 05:25:32.329000+00:00,13.0484543,77.5545978,Non-corridor,North Zone 1,,Low,False,5,3,12,0,0.9849430005555555,0,short,0,0,0,Low,Jalahalli,
FKID005227,unplanned,vehiclebreakdown,2023-11-20 01:48:16.799000+00:00,13.0480041,77.5548906,Non-corridor,North Zone 2,,Low,False,1,0,11,0,2.113556651666667,1,medium,0,0,20,Low,Jalahalli,bmtc_bus
FKID005289,unplanned,vehiclebreakdown,2023-12-14 22:54:32.355000+00:00,13.0483148,77.5547351,Non-corridor,North Zone 1,,Low,False,22,3,12,0,0.760983825,1,short,0,0,0,Low,Jalahalli,bmtc_bus
FKID006058,unplanned,vehiclebreakdown,2023-11-19 02:28:53.300000+00:00,13.0460115,77.5561219,ORR North 2,North Zone 1,BEL Circle,High,False,2,6,11,1,0.10156984305555555,1,short,1,0,25,Low,Jalahalli,lcv
FKID006368,unplanned,vehiclebreakdown,2023-11-30 19:54:49.767000+00:00,13.0462883,77.5559138,ORR North 2,North Zone 2,BEL Circle,High,False,19,3,11,0,0.5537719130555555,1,short,1,0,25,Low,Jalahalli,others
FKID007729,unplanned,construction,2024-01-13 02:38:27.631000+00:00,13.0460503,77.5560309,ORR North 2,North Zone 2,BEL Circle,High,True,2,5,1,1,236.9813935975,1,extended,1,1,85,High,Jalahalli,
FKID004561,unplanned,vehiclebreakdown,2024-01-09 06:14:04.003000+00:00,13.0491785,77.5549561,Non-corridor,North Zone 1,,Low,False,6,1,1,0,0.9213245152777778,1,short,0,0,0,Low,Jalahalli,bmtc_bus
FKID004950,unplanned,vehiclebreakdown,2023-12-13 20:38:39.856000+00:00,13.0493266,77.5550847,Non-corridor,North Zone 1,,Low,False,20,2,12,0,0.9849430005555555,0,short,0,0,0,Low,Jalahalli,bmtc_bus
FKID005556,unplanned,vehiclebreakdown,2023-12-28 06:47:46.964000+00:00,13.0506439,77.5529418,Non-corridor,North Zone 1,,Low,False,6,3,12,0,1.301542248888889,1,medium,0,0,0,Low,Jalahalli,private_bus
FKID005746,planned,construction,2024-01-18 03:05:46+00:00,13.04974,77.5536767,Non-corridor,North Zone 2,,Low,False,3,3,1,0,0.9849430005555555,0,short,0,0,0,Low,Jalahalli,
FKID003849,unplanned,vehiclebreakdown,2024-04-05 20:29:03.146000+00:00,13.0521451,77.5516972,Non-corridor,,,Low,False,20,4,4,0,0.9849430005555555,0,short,0,0,0,Low,Jalahalli,others
FKID003240,unplanned,vehiclebreakdown,2024-03-29 06:38:59.481000+00:00,13.0567941,77.5469099,Non-corridor,,,Low,False,6,4,3,0,0.48485245861111115,1,short,0,0,0,Low,Jalahalli,bmtc_bus
FKID007402,unplanned,vehiclebreakdown,2024-01-01 19:59:17.707000+00:00,13.0568566,77.5469399,Non-corridor,North Zone 1,GangammagudiJunc,Low,False,19,0,1,0,0.0761659975,1,short,0,0,0,Low,Jalahalli,bmtc_bus
FKID002036,unplanned,vehiclebreakdown,2024-03-18 01:09:04.777000+00:00,13.010537,77.5066748,Non-corridor,,,Low,False,1,0,3,0,0.9849430005555555,0,short,0,0,0,Low,Peenya,bmtc_bus
FKID003046,unplanned,waterlogging,2024-03-26 06:14:35.656000+00:00,13.069809,77.5851756,Non-corridor,,,Low,False,6,1,3,0,0.9849430005555555,0,short,0,0,0,Low,Kodigehalli,
FKID005411,unplanned,accident,2023-12-20 06:19:03.525000+00:00,13.0698007,77.5855285,Non-corridor,North Zone 1,,Low,False,6,2,12,0,0.9849430005555555,0,short,0,0,0,Low,Kodigehalli,
FKID003706,planned,construction,2024-03-31 12:05:46+00:00,12.98306392,77.61063549,CBD 1,,,High,True,12,6,3,1,0.9849430005555555,0,short,1,1,65,Medium,Shivajinagar,
FKID001274,unplanned,vehiclebreakdown,2024-03-14 05:48:54.486000+00:00,13.0357448,77.7353443,Non-corridor,,,Low,False,5,3,3,0,1.2448917602777778,1,medium,0,0,0,Low,K.R. Pura,heavy_vehicle
FKID000498,unplanned,tree_fall,2024-02-05 18:56:54.298000+00:00,12.9538866,77.5687814,Non-corridor,,,Low,True,18,0,2,0,0.9849430005555555,0,short,0,1,40,Medium,V.V.Puram (C.Pet),
FKID000370,unplanned,vehiclebreakdown,2024-02-03 17:33:51.549000+00:00,12.9480061,77.5350513,Mysore Road,,,High,False,17,5,2,1,0.9849430005555555,0,short,1,0,25,Low,Byatarayanapura,heavy_vehicle
FKID002135,unplanned,vehiclebreakdown,2024-03-18 21:04:35.634000+00:00,12.9752471,77.5706111,Non-corridor,,,Low,False,21,0,3,0,0.9849430005555555,0,short,0,0,0,Low,Chamarajpet,taxi
FKID001458,unplanned,vehiclebreakdown,2024-02-17 20:43:37.982000+00:00,12.9784305,77.5707735,Non-corridor,,,Low,False,20,5,2,1,0.36321953416666664,1,short,0,0,0,Low,Chamarajpet,bmtc_bus
FKID000392,unplanned,vehiclebreakdown,2024-03-08 22:51:16.723000+00:00,12.979657,77.5710764,Non-corridor,,,Low,False,22,4,3,0,0.9849430005555555,0,short,0,0,0,Low,Chamarajpet,bmtc_bus
FKID001148,unplanned,vehiclebreakdown,2024-02-13 22:57:21.855000+00:00,12.97929,77.570825,Non-corridor,,,Low,False,22,1,2,0,0.9849430005555555,0,short,0,0,0,Low,Chamarajpet,private_bus
FKID003272,unplanned,waterlogging,2024-03-29 07:19:13.236000+00:00,12.968377,77.5747477,Non-corridor,,,Low,True,7,4,3,0,108.70869315555555,1,extended,0,1,60,Medium,Chamarajpet,
FKID006813,unplanned,accident,2023-12-15 02:31:30.932000+00:00,12.96214881,77.59464987,Non-corridor,Central Zone 1,BloodBankCircle,Low,True,2,4,12,0,0.9849430005555555,0,short,0,1,40,Medium,Ashok Nagar,
FKID000877,unplanned,vehiclebreakdown,2024-02-10 06:56:37.119000+00:00,12.9622744,77.5945028,Non-corridor,,,Low,False,6,5,2,1,1.3097042791666667,1,medium,0,0,0,Low,Halasuru Gate,bmtc_bus
FKID007613,unplanned,vehiclebreakdown,2024-01-09 04:35:38.657000+00:00,12.9627211,77.5952912,Mysore Road,Central Zone 2,BloodBankCircle,High,False,4,1,1,0,0.9849430005555555,0,short,1,0,25,Low,Halasuru Gate,private_bus
FKID007931,unplanned,vehiclebreakdown,2024-01-19 09:16:19.681000+00:00,12.9622283,77.5943117,Non-corridor,,BloodBankCircle,Low,True,9,4,1,0,0.9849430005555555,0,short,0,1,40,Medium,Halasuru Gate,bmtc_bus
FKID001098,unplanned,vehiclebreakdown,2024-02-13 08:32:06.690000+00:00,12.9630288,77.5956645,Mysore Road,,,High,False,8,1,2,0,0.5997492830555556,1,short,1,0,25,Low,Halasuru Gate,bmtc_bus
FKID007855,unplanned,vehiclebreakdown,2024-01-16 23:48:19.709000+00:00,12.9630215,77.5957523,Mysore Road,Central Zone 1,BloodBankCircle,High,False,23,1,1,0,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,others
FKID007856,unplanned,vehiclebreakdown,2024-01-16 23:50:43.935000+00:00,12.9630478,77.5957383,Mysore Road,Central Zone 2,BloodBankCircle,High,False,23,1,1,0,0.46661237222222224,1,short,1,0,25,Low,Halasuru Gate,lcv
FKID001440,unplanned,vehiclebreakdown,2024-03-15 03:55:20.737000+00:00,12.9651116,77.5969901,Mysore Road,,,High,False,3,4,3,0,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,lcv
FKID007968,unplanned,vehiclebreakdown,2024-01-20 21:48:44.750000+00:00,12.96421,77.5965683,Mysore Road,,Richmond circle jn,High,True,21,5,1,1,0.9849430005555555,0,short,1,1,65,Medium,Halasuru Gate,bmtc_bus
FKID007639,unplanned,vehiclebreakdown,2024-01-10 01:05:43.560000+00:00,12.9686731,77.6145776,Non-corridor,Central Zone 1,HosmatJunction,Low,False,1,2,1,0,0.9849430005555555,0,short,0,0,0,Low,Halasur,heavy_vehicle
FKID001807,unplanned,vehiclebreakdown,2024-02-22 06:07:06.125000+00:00,12.9668569,77.6106922,Non-corridor,,,Low,False,6,3,2,0,0.9849430005555555,0,short,0,0,0,Low,Ashok Nagar,private_car
FKID006792,planned,construction,2023-12-14 19:16:39.845000+00:00,12.96707,77.6109833,Non-corridor,Central Zone 1,D'SouzaCircle,Low,False,19,3,12,0,0.9849430005555555,0,short,0,0,0,Low,Ashok Nagar,
FKID007815,unplanned,vehiclebreakdown,2024-01-15 22:49:56.146000+00:00,12.9669829,77.610195,Non-corridor,Central Zone 1,D'SouzaCircle,Low,False,22,0,1,0,0.9849430005555555,0,short,0,0,0,Low,Ashok Nagar,lcv
FKID000087,unplanned,vehiclebreakdown,2024-01-31 05:03:24.794000+00:00,12.96672,77.6093294,Mysore Road,,,High,False,5,2,1,0,0.8791929358333332,1,short,1,0,25,Low,Ashok Nagar,bmtc_bus
FKID000267,unplanned,vehiclebreakdown,2024-03-08 08:45:13.150000+00:00,12.96652735,77.60810502,Mysore Road,,,High,False,8,4,3,0,1.1022678586111112,1,medium,1,0,25,Low,Ashok Nagar,lcv
FKID001875,unplanned,vehiclebreakdown,2024-02-23 04:50:36.331000+00:00,12.9666907,77.6093903,Mysore Road,,,High,False,4,4,2,0,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,bmtc_bus
FKID002433,unplanned,vehiclebreakdown,2024-03-04 01:36:35.737000+00:00,12.966418,77.6082732,Mysore Road,,,High,False,1,0,3,0,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,lcv
FKID002969,unplanned,vehiclebreakdown,2024-03-07 09:24:54.174000+00:00,12.9664875,77.6078448,Mysore Road,,,High,False,9,3,3,0,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,lcv
FKID003371,unplanned,vehiclebreakdown,2024-03-30 03:04:09.739000+00:00,12.9666687,77.6090795,Mysore Road,,,High,False,3,5,3,1,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,bmtc_bus
FKID003894,unplanned,vehiclebreakdown,2024-04-06 04:48:59.979000+00:00,12.9666429,77.6085336,Mysore Road,,,High,False,4,5,4,1,0.9750408724999999,1,short,1,0,25,Low,Ashok Nagar,lcv
FKID007326,unplanned,accident,2023-12-29 06:11:40.735071+00:00,12.96679155,77.60939692,Mysore Road,Central Zone 1,MotherTeressaCircle,High,False,6,4,12,0,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,
FKID007397,unplanned,vehiclebreakdown,2024-01-01 06:29:03.804000+00:00,12.9664629,77.6079133,Mysore Road,Central Zone 1,MotherTeressaCircle,High,False,6,0,1,0,0.23346551583333333,1,short,1,0,25,Low,Ashok Nagar,bmtc_bus
FKID007450,planned,protest,2024-01-03 07:56:22.136000+00:00,12.9666312,77.6094453,Mysore Road,Central Zone 1,MotherTeressaCircle,High,False,7,2,1,0,0.5110860933333333,1,short,1,0,40,Medium,Ashok Nagar,
